id,zip,member_type,city,state,grad_year,age,maj_prac_focus,college_code,purpose,category,full_state
23996,18925-1122,DO-M,Furlong,PA,1958,81,Emergency Medicine,118444,Home,14,Pennsylvania
85871,15243-1873,DO-M,Pittsburgh,PA,2002,39,Emergency Medicine,118467,Business,0,Pennsylvania
165346,16415-1421,DO-M,Fairview,PA,2009,31,Emergency Medicine,118467,Home,2,Pennsylvania
185376,16507-1537,DO-M,Erie,PA,2012,30,Emergency Medicine,118460,Business,5,Pennsylvania
121778,19147-1550,DO-M,Philadelphia,PA,2002,38,Emergency Medicine,118453,Home,0,Pennsylvania
165430,16510-3471,DO-M,Erie,PA,2009,30,Emergency Medicine,118467,Home,2,Pennsylvania
124048,16505-2315,DO-M,Erie,PA,2005,38,Emergency Medicine,118464,Home,0,Pennsylvania
37834,18940-1668,DO-M,Newtown,PA,1981,60,Emergency Medicine,118453,Home,0,Pennsylvania
59504,18707-9235,DO-M,Mountain Top,PA,1993,48,Emergency Medicine,118447,Home,0,Pennsylvania
170838,19067-1634,DO-M,Yardley,PA,2010,31,Emergency Medicine,118453,Home,2,Pennsylvania
47640,19030-4012,DO-M,Fairless Hills,PA,1987,59,Emergency Medicine,118453,Home,0,Pennsylvania
55144,19063-4624,DO-M,Media,PA,1990,53,Emergency Medicine,118462,Home,0,Pennsylvania
46415,19146-0892,DO-M,Philadelphia,PA,1986,53,Emergency Medicine,118453,Home,0,Pennsylvania
185315,19147-2831,DO-M,Philadelphia,PA,2012,29,Emergency Medicine,118462,Home,5,Pennsylvania
176254,19106-2834,DO-M,Philadelphia,PA,2011,32,Emergency Medicine,118462,Home,5,Pennsylvania
179911,15905-5406,DO-M,Johnstown,PA,2011,30,Emergency Medicine,118447,Home,5,Pennsylvania
151268,15367-1183,DO-M,Venetia,PA,2006,35,Emergency Medicine,118457,Home,0,Pennsylvania
40476,19008-2006,DO-M,Broomall,PA,1980,59,Emergency Medicine,118453,Home,0,Pennsylvania
34645,19073-1619,DO-M,Newtown Square,PA,1976,69,Emergency Medicine,118453,Home,14,Pennsylvania
45360,16426-1019,DO-M,Mc Kean,PA,1986,55,Emergency Medicine,118442,Home,0,Pennsylvania
143614,15108-8975,DO-M,Coraopolis,PA,2005,58,Emergency Medicine,118467,Home,0,Pennsylvania
50834,19460-2434,DO-M,Phoenixville,PA,1989,50,Emergency Medicine,118453,Home,0,Pennsylvania
140752,16335-6082,DO-M,Meadville,PA,2004,40,Emergency Medicine,118467,Home,0,Pennsylvania
70802,15632-9214,DO-M,Export,PA,1998,45,Emergency Medicine,118453,Home,0,Pennsylvania
47635,19141-3018,DO-M,Philadelphia,PA,1987,53,Emergency Medicine,118453,Home,0,Pennsylvania
146183,19147-3327,DO-M,Philadelphia,PA,2005,45,Emergency Medicine,118453,Home,0,Pennsylvania
176787,16508-3034,DO-M,Erie,PA,2011,34,Emergency Medicine,118467,Home,5,Pennsylvania
172320,15905-2302,DO-M,Johnstown,PA,2010,33,Emergency Medicine,118448,Home,1,Pennsylvania
46420,19437-0761,DO-M,Gwynedd Valley,PA,1986,56,Emergency Medicine,118453,Home,0,Pennsylvania
156723,15101-2830,DO-M,Allison Park,PA,2007,32,Emergency Medicine,118453,Home,3,Pennsylvania
176788,18015-1000,DO-M,Bethlehem,PA,2011,30,Emergency Medicine,118467,Business,5,Pennsylvania
146185,18960-1622,DO-M,Sellersville,PA,2005,36,Emergency Medicine,118453,Home,0,Pennsylvania
35568,16125-9768,DO-M,Greenville,PA,1977,62,Emergency Medicine,118453,Home,0,Pennsylvania
66620,17015-7503,DO-M,Carlisle,PA,1996,45,Emergency Medicine,118453,Home,0,Pennsylvania
40491,17408-8985,DO-M,York,PA,1983,56,Emergency Medicine,118453,Home,0,Pennsylvania
186469,19422-2544,DO-M,Blue Bell,PA,2012,28,Emergency Medicine,118453,Home,5,Pennsylvania
121793,18034-8125,DO-M,Center Valley,PA,2002,38,Emergency Medicine,118453,Home,0,Pennsylvania
124618,16509-8218,DO-M,Erie,PA,2003,35,Emergency Medicine,118467,Home,0,Pennsylvania
50823,16148-6531,DO-M,Hermitage,PA,1989,53,Emergency Medicine,118453,Home,0,Pennsylvania
50852,16426-1948,DO-M,Mc Kean,PA,1989,54,Emergency Medicine,118447,Home,0,Pennsylvania
177453,18036-8811,DO-M,Coopersburg,PA,2011,32,Emergency Medicine,118463,Home,5,Pennsylvania
49238,16148-6082,DO-M,Hermitage,PA,1989,53,Emergency Medicine,118442,Home,0,Pennsylvania
124055,18066-2856,DO-M,New Tripoli,PA,2003,44,Emergency Medicine,118462,Home,0,Pennsylvania
167716,19020-3688,DO-M,Bensalem,PA,2009,31,Emergency Medicine,118453,Home,2,Pennsylvania
47656,19006-7984,DO-M,Huntingdon Valley,PA,1987,52,Emergency Medicine,118453,Home,0,Pennsylvania
139492,18049-5263,DO-M,Emmaus,PA,2004,37,Emergency Medicine,118453,Home,0,Pennsylvania
171739,18052-5511,DO-M,Whitehall,PA,2010,35,Emergency Medicine,118467,Home,1,Pennsylvania
37049,16506-3627,DO-M,Erie,PA,1979,61,Emergency Medicine,118445,Home,0,Pennsylvania
183966,15301-3948,DO-M,Washington,PA,2012,29,Emergency Medicine,118446,Home,5,Pennsylvania
167721,19130-1129,DO-M,Philadelphia,PA,2009,41,Emergency Medicine,118453,Home,1,Pennsylvania
52204,16870-7937,DO-M,Port Matilda,PA,1989,55,Emergency Medicine,118465,Home,0,Pennsylvania
76453,17402-3777,DO-M,York,PA,2000,59,Emergency Medicine,118465,Home,0,Pennsylvania
172300,18018-5911,DO-M,Bethlehem,PA,2010,32,Emergency Medicine,118448,Home,1,Pennsylvania
49052,18034-8926,DO-M,Center Valley,PA,1988,52,Emergency Medicine,118453,Home,0,Pennsylvania
122159,19053-7214,DO-M,Feasterville Trevose,PA,2002,43,Emergency Medicine,118466,Home,0,Pennsylvania
185188,17402-2616,DO-M,York,PA,2012,31,Emergency Medicine,182634,Home,5,Pennsylvania
178718,19147-3423,DO-M,Philadelphia,PA,2011,31,Emergency Medicine,118459,Home,5,Pennsylvania
74405,16105-1146,DO-M,New Castle,PA,1999,49,Emergency Medicine,118467,Home,0,Pennsylvania
170576,19006-6911,DO-M,Huntingdon Valley,PA,2010,29,Emergency Medicine,118465,Home,1,Pennsylvania
55261,19446-4548,DO-M,Lansdale,PA,1990,51,Emergency Medicine,118463,Home,4,Pennsylvania
151264,17111-3740,DO-M,Harrisburg,PA,2006,35,Emergency Medicine,118457,Home,0,Pennsylvania
43509,17403-4260,DO-M,York,PA,1984,62,Emergency Medicine,118453,Home,0,Pennsylvania
149317,17404-9749,DO-M,York,PA,2006,34,Emergency Medicine,118467,Home,0,Pennsylvania
171746,16508-1679,DO-M,Erie,PA,2010,33,Emergency Medicine,118467,Home,1,Pennsylvania
80916,18902-9504,DO-M,Doylestown,PA,2001,43,Emergency Medicine,118453,Home,0,Pennsylvania
38059,18642-1346,DO-M,Duryea,PA,1981,65,Emergency Medicine,118453,Home,0,Pennsylvania
146203,19147-5407,DO-M,Philadelphia,PA,2005,36,Emergency Medicine,118453,Home,0,Pennsylvania
170722,19006-6624,DO-M,Huntingdon Valley,PA,2010,33,Emergency Medicine,118453,Home,1,Pennsylvania
160017,19026-2722,DO-M,Drexel Hill,PA,2008,33,Emergency Medicine,118462,Home,3,Pennsylvania
183976,19040-1645,DO-M,Hatboro,PA,2012,30,Emergency Medicine,118446,Home,5,Pennsylvania
194655,15233-1306,DO-M,Pittsburgh,PA,2013,27,Emergency Medicine,118467,Home,5,Pennsylvania
35122,17601-2945,DO-M,Lancaster,PA,1977,63,Emergency Medicine,118446,Home,0,Pennsylvania
43516,18960-1548,DO-M,Sellersville,PA,1984,55,Emergency Medicine,118453,Business,0,Pennsylvania
66276,19004-2604,DO-M,Bala Cynwyd,PA,1996,43,Emergency Medicine,118446,Home,0,Pennsylvania
33046,19462-7177,DO-M,Plymouth Meeting,PA,1974,65,Emergency Medicine,118447,Home,0,Pennsylvania
82121,19147-1944,DO-M,Philadelphia,PA,2001,39,Emergency Medicine,118467,Home,0,Pennsylvania
183981,18612-8836,DO-M,Dallas,PA,2012,,Emergency Medicine,118446,Home,5,Pennsylvania
54059,18036-9722,DO-M,Coopersburg,PA,1990,50,Emergency Medicine,118453,Home,0,Pennsylvania
155884,15963-9115,DO-M,Windber,PA,2007,33,Emergency Medicine,155767,Home,3,Pennsylvania
55738,15601-6651,DO-M,Greensburg,PA,1991,48,Emergency Medicine,118453,Home,0,Pennsylvania
177715,16506-6428,DO-M,Erie,PA,2011,32,Emergency Medicine,118453,Home,5,Pennsylvania
55739,19034-1905,DO-M,Fort Washington,PA,1991,50,Emergency Medicine,118453,Home,0,Pennsylvania
69268,18222-1025,DO-M,Drums,PA,1997,50,Emergency Medicine,118462,Home,0,Pennsylvania
188185,15068-9326,DO-M,New Kensington,PA,2012,28,Emergency Medicine,118465,Home,5,Pennsylvania
172131,18966-2318,DO-M,Southampton,PA,2010,39,Emergency Medicine,118463,Home,1,Pennsylvania
173061,18103-5432,DO-M,Allentown,PA,2010,33,Emergency Medicine,118469,Home,1,Pennsylvania
34667,18064-8567,DO-M,Nazareth,PA,1976,64,Emergency Medicine,118453,Home,0,Pennsylvania
47675,19403-1386,DO-M,Norristown,PA,1987,54,Emergency Medicine,118453,Home,0,Pennsylvania
139527,19460-6102,DO-M,Phoenixville,PA,2004,36,Emergency Medicine,118453,Home,0,Pennsylvania
57413,18902-9441,DO-M,Doylestown,PA,1992,54,Emergency Medicine,118453,Home,0,Pennsylvania
149810,18103-9302,DO-M,Allentown,PA,2006,35,Emergency Medicine,118462,Home,0,Pennsylvania
149336,15101-3471,DO-M,Allison Park,PA,2006,34,Emergency Medicine,118467,Home,0,Pennsylvania
42130,18912-0395,DO-M,Buckingham,PA,1981,65,Emergency Medicine,118453,Home,0,Pennsylvania
177724,18106-0815,DO-M,Allentown,PA,2011,37,Emergency Medicine,118453,Home,5,Pennsylvania
159482,19540-8154,DO-M,Mohnton,PA,2008,32,Emergency Medicine,118453,Home,3,Pennsylvania
178023,18018-2146,DO-M,Bethlehem,PA,2011,30,Emergency Medicine,118446,Home,5,Pennsylvania
172233,19020-6180,DO-M,Bensalem,PA,2010,31,Emergency Medicine,118448,Home,1,Pennsylvania
38561,19087-2134,DO-M,Wayne,PA,1982,58,Emergency Medicine,118453,Home,0,Pennsylvania
184604,18037-2305,DO-M,Coplay,PA,2012,28,Emergency Medicine,118467,Home,5,Pennsylvania
82130,16505-5439,DO-M,Erie,PA,2001,40,Emergency Medicine,118467,Home,4,Pennsylvania
165242,17403-2549,DO-M,York,PA,2009,34,Emergency Medicine,118462,Home,5,Pennsylvania
51870,18411-1125,DO-M,Clarks Summit,PA,1989,52,Emergency Medicine,118466,Home,0,Pennsylvania
65515,16505-5609,DO-M,Erie,PA,1995,50,Emergency Medicine,118445,Home,0,Pennsylvania
165572,19146-2136,DO-M,Philadelphia,PA,2009,31,Emergency Medicine,118448,Home,2,Pennsylvania
159907,19462-2126,DO-M,Plymouth Meeting,PA,2008,31,Emergency Medicine,118463,Home,3,Pennsylvania
43528,17042-6442,DO-M,Lebanon,PA,1984,59,Emergency Medicine,118453,Home,0,Pennsylvania
176827,18103-7591,DO-M,Allentown,PA,2011,31,Emergency Medicine,118467,Home,5,Pennsylvania
183286,19128-1306,DO-M,Philadelphia,PA,2012,29,Emergency Medicine,118463,Home,5,Pennsylvania
177733,18034-8513,DO-M,Center Valley,PA,2011,32,Emergency Medicine,118453,Home,1,Pennsylvania
37849,18104-2912,DO-M,Allentown,PA,1981,57,Emergency Medicine,118453,Home,0,Pennsylvania
38591,15217-1016,DO-M,Pittsburgh,PA,1982,60,Emergency Medicine,118447,Home,0,Pennsylvania
68672,18069-2069,DO-M,Orefield,PA,1997,52,Emergency Medicine,118453,Home,0,Pennsylvania
176822,17403-2608,DO-M,York,PA,2011,27,Emergency Medicine,118467,Business,5,Pennsylvania
156601,19103-4437,DO-M,Philadelphia,PA,2007,32,Emergency Medicine,118453,Home,2,Pennsylvania
166573,16441-5504,DO-M,Waterford,PA,2009,32,Emergency Medicine,155767,Home,2,Pennsylvania
177737,18974-5550,DO-M,Warminster,PA,2011,29,Emergency Medicine,118453,Business,5,Pennsylvania
121838,15228-2116,DO-M,Pittsburgh,PA,2002,38,Emergency Medicine,118453,Home,0,Pennsylvania
66645,18708-9416,DO-M,Shavertown,PA,1996,46,Emergency Medicine,118453,Home,0,Pennsylvania
160188,15215-1463,DO-M,Pittsburgh,PA,2008,32,Emergency Medicine,118465,Home,0,Pennsylvania
42065,19064-1646,DO-M,Springfield,PA,1980,66,Emergency Medicine,118453,Home,0,Pennsylvania
185972,15857-3064,DO-M,Saint Marys,PA,2012,29,Emergency Medicine,118459,Home,5,Pennsylvania
174990,19128-4611,DO-M,Philadelphia,PA,2010,31,Emergency Medicine,118446,Home,1,Pennsylvania
158239,19380-3836,DO-M,West Chester,PA,2008,37,Emergency Medicine,118453,Home,3,Pennsylvania
188330,15905-2317,DO-M,Johnstown,PA,2012,30,Emergency Medicine,118440,Home,5,Pennsylvania
188354,15905-2317,DO-M,Johnstown,PA,2012,30,Emergency Medicine,118440,Home,5,Pennsylvania
158589,19529-9401,DO-M,Kempton,PA,2008,44,Emergency Medicine,118459,Home,3,Pennsylvania
167816,18966-2611,DO-M,Holland,PA,2009,34,Emergency Medicine,118453,Home,2,Pennsylvania
159646,19047-4531,DO-M,Langhorne,PA,2008,33,Emergency Medicine,118453,Home,3,Pennsylvania
61064,17404-8514,DO-M,York,PA,1994,47,Emergency Medicine,118445,Home,0,Pennsylvania
171533,18031-1690,DO-M,Breinigsville,PA,2010,30,Emergency Medicine,118466,Home,1,Pennsylvania
85909,15717-8300,DO-M,Blairsville,PA,2002,39,Emergency Medicine,118467,Home,0,Pennsylvania
149357,15207-1188,DO-M,Pittsburgh,PA,2006,37,Emergency Medicine,118467,Home,3,Pennsylvania
173314,16438-4422,DO-M,Union City,PA,2010,33,Emergency Medicine,118445,Home,1,Pennsylvania
82139,16505-5439,DO-M,Erie,PA,2001,39,Emergency Medicine,118467,Home,0,Pennsylvania
184353,18018-4651,DO-M,Bethlehem,PA,2012,28,Emergency Medicine,118445,Home,5,Pennsylvania
58959,19540-8317,DO-M,Mohnton,PA,1992,53,Emergency Medicine,118465,Home,0,Pennsylvania
49095,19067-4460,DO-M,Yardley,PA,1988,51,Emergency Medicine,118453,Home,0,Pennsylvania
61066,15332-3134,DO-M,Finleyville,PA,1994,48,Emergency Medicine,118445,Home,0,Pennsylvania
186522,15301-1580,DO-M,Washington,PA,2012,35,Emergency Medicine,118453,Home,5,Pennsylvania
170762,18015-7000,DO-M,Bethlehem,PA,2010,30,Emergency Medicine,118453,Home,1,Pennsylvania
36894,19010-2077,DO-M,Bryn Mawr,PA,1979,59,Emergency Medicine,118453,Home,0,Pennsylvania
153797,16508-1906,DO-M,Erie,PA,2007,47,Emergency Medicine,118467,Home,0,Pennsylvania
148880,16415-3264,DO-M,Fairview,PA,2006,33,Emergency Medicine,118459,Home,0,Pennsylvania
161809,18104-3959,DO-M,Allentown,PA,2008,34,Emergency Medicine,155767,Home,3,Pennsylvania
156779,15801-3638,DO-M,Du Bois,PA,2007,33,Emergency Medicine,118453,Home,3,Pennsylvania
38400,15632-8938,DO-M,Export,PA,1982,60,Emergency Medicine,118459,Home,0,Pennsylvania
170907,18062-8466,DO-M,Macungie,PA,2010,31,Emergency Medicine,118449,Home,1,Pennsylvania
124666,15322-7395,DO-M,Clarksville,PA,2003,36,Emergency Medicine,118467,Home,0,Pennsylvania
177932,19128-5224,DO-M,Philadelphia,PA,2011,30,Emergency Medicine,118453,Home,5,Pennsylvania
45022,17402-4349,DO-M,York,PA,1985,54,Emergency Medicine,118453,Home,0,Pennsylvania
153801,16412-4013,DO-M,Edinboro,PA,2007,32,Emergency Medicine,118467,Home,3,Pennsylvania
170766,19027-1833,DO-M,Elkins Park,PA,2011,31,Emergency Medicine,118453,Home,5,Pennsylvania
80958,18078-2762,DO-M,Schnecksville,PA,2001,45,Emergency Medicine,118453,Home,0,Pennsylvania
65536,16509-3573,DO-M,Erie,PA,1995,45,Emergency Medicine,118445,Home,0,Pennsylvania
179688,16509-0910,DO-M,Erie,PA,2011,32,Emergency Medicine,118445,Home,5,Pennsylvania
139568,18036-3061,DO-M,Coopersburg,PA,2004,37,Emergency Medicine,118453,Home,0,Pennsylvania
55490,19044-1235,DO-M,Horsham,PA,1990,50,Emergency Medicine,118466,Home,0,Pennsylvania
80959,17042-9472,DO-M,Lebanon,PA,2001,40,Emergency Medicine,118453,Home,0,Pennsylvania
40574,18902-5439,DO-M,Doylestown,PA,1983,56,Emergency Medicine,118453,Home,0,Pennsylvania
165154,18064-2544,DO-M,Nazareth,PA,2009,43,Emergency Medicine,118459,Home,2,Pennsylvania
187253,17403-2608,DO-M,York,PA,2012,45,Emergency Medicine,155767,Business,5,Pennsylvania
149374,16148-7341,DO-M,Hermitage,PA,2006,36,Emergency Medicine,118467,Home,0,Pennsylvania
180127,18104-9340,DO-M,Allentown,PA,2011,29,Emergency Medicine,155767,Home,5,Pennsylvania
66658,16664-8032,DO-M,New Enterprise,PA,1996,48,Emergency Medicine,118453,Home,0,Pennsylvania
171101,19128-4750,DO-M,Philadelphia,PA,2010,30,Emergency Medicine,155767,Home,1,Pennsylvania
186533,19428-1718,DO-M,Conshohocken,PA,2012,27,Emergency Medicine,118453,Home,5,Pennsylvania
184641,16504-2723,DO-M,Erie,PA,2012,31,Emergency Medicine,118467,Home,5,Pennsylvania
177344,18020-1243,DO-M,Bethlehem,PA,2011,28,Emergency Medicine,118463,Home,5,Pennsylvania
124452,18229-2754,DO-M,Jim Thorpe,PA,2003,37,Emergency Medicine,118453,Home,0,Pennsylvania
57706,19335-4560,DO-M,Downingtown,PA,1992,51,Emergency Medicine,118446,Home,0,Pennsylvania
140759,16411-9717,DO-M,East Springfield,PA,2004,44,Emergency Medicine,118467,Home,0,Pennsylvania
186535,19565-9306,DO-M,Wernersville,PA,2012,29,Emergency Medicine,118453,Home,5,Pennsylvania
149138,19380-4373,DO-M,West Chester,PA,2006,41,Emergency Medicine,118465,Home,3,Pennsylvania
177691,19144-2541,DO-M,Philadelphia,PA,2011,42,Emergency Medicine,118454,Home,5,Pennsylvania
165505,16509-4271,DO-M,Erie,PA,2009,31,Emergency Medicine,118467,Home,1,Pennsylvania
177948,15202-1124,DO-M,Pittsburgh,PA,2011,28,Emergency Medicine,118453,Home,1,Pennsylvania
142610,19608-9618,DO-M,Sinking Spring,PA,2005,43,Emergency Medicine,118465,Home,0,Pennsylvania
64975,19460-5763,DO-M,Phoenixville,PA,1995,45,Emergency Medicine,118453,Home,0,Pennsylvania
136531,18974-2333,DO-M,Warminster,PA,2004,35,Emergency Medicine,118463,Home,0,Pennsylvania
151071,18088-9804,DO-M,Walnutport,PA,2006,36,Emergency Medicine,118453,Home,0,Pennsylvania
36915,16001-3420,DO-M,Butler,PA,1979,62,Emergency Medicine,118453,Home,0,Pennsylvania
40601,19422-2129,DO-M,Blue Bell,PA,1983,58,Emergency Medicine,118453,Home,0,Pennsylvania
167842,18015-9535,DO-M,Bethlehem,PA,2010,31,Emergency Medicine,118453,Home,1,Pennsylvania
37280,16415-3311,DO-M,Fairview,PA,1979,60,Emergency Medicine,118447,Home,0,Pennsylvania
123697,19116-3890,DO-M,Philadelphia,PA,2003,38,Emergency Medicine,118453,Home,0,Pennsylvania
177694,17821-8505,DO-M,Danville,PA,2011,35,Emergency Medicine,118454,Home,1,Pennsylvania
179077,18018-2904,DO-M,Bethlehem,PA,2011,32,Emergency Medicine,118449,Home,5,Pennsylvania
74099,16214-2038,DO-M,Clarion,PA,1999,48,Emergency Medicine,118464,Home,0,Pennsylvania
65788,18705-2207,DO-M,Plains,PA,1995,44,Emergency Medicine,118463,Home,0,Pennsylvania
172292,15905-2734,DO-M,Johnstown,PA,2011,36,Emergency Medicine,118448,Home,5,Pennsylvania
57459,19072-1219,DO-M,Penn Valley,PA,1992,49,Emergency Medicine,118453,Home,0,Pennsylvania
177962,18104-8593,DO-M,Allentown,PA,2011,29,Emergency Medicine,118453,Home,5,Pennsylvania
172375,17070-2248,DO-M,New Cumberland,PA,2010,31,Emergency Medicine,118448,Home,1,Pennsylvania
194837,15017-1612,DO-M,Bridgeville,PA,2013,26,Emergency Medicine,118467,Home,5,Pennsylvania
75426,18088-9590,DO-M,Walnutport,PA,2000,39,Emergency Medicine,118453,Home,0,Pennsylvania
48790,19607-1358,DO-M,Shillington,PA,1987,54,Emergency Medicine,118465,Home,0,Pennsylvania
183555,15301-5051,DO-M,Washington,PA,2012,28,Emergency Medicine,182613,Home,5,Pennsylvania
55295,18705-0831,DO-M,Wilkes Barre,PA,1990,50,Emergency Medicine,118463,Home,0,Pennsylvania
49614,17403-9465,DO-M,York,PA,1988,54,Emergency Medicine,118459,Home,0,Pennsylvania
64229,18017-7300,DO-M,Bethlehem,PA,1995,45,Emergency Medicine,118464,Business,51,Pennsylvania
155416,18031-1473,DO-M,Breinigsville,PA,2007,40,Emergency Medicine,118445,Home,3,Pennsylvania
124484,15044-5333,DO-M,Gibsonia,PA,2003,43,Emergency Medicine,118453,Home,0,Pennsylvania
146273,18020-8936,DO-M,Bethlehem,PA,2005,36,Emergency Medicine,118453,Home,0,Pennsylvania
140784,19606-8539,DO-M,Reading,PA,2004,38,Emergency Medicine,118467,Home,0,Pennsylvania
173343,17013-4261,DO-M,Carlisle,PA,2010,30,Emergency Medicine,118445,Home,2,Pennsylvania
156809,17406-7582,DO-M,York,PA,2008,32,Emergency Medicine,118453,Home,3,Pennsylvania
40622,17756-5682,DO-M,Muncy,PA,1982,57,Emergency Medicine,118453,Home,0,Pennsylvania
43377,17111-4730,DO-M,Harrisburg,PA,1984,55,Emergency Medicine,118453,Home,0,Pennsylvania
68726,18052-1441,DO-M,Whitehall,PA,1997,51,Emergency Medicine,118453,Home,0,Pennsylvania
178772,17033-2135,DO-M,Hershey,PA,2011,28,Emergency Medicine,118459,Home,1,Pennsylvania
140959,15241-3500,DO-M,Pittsburgh,PA,2004,44,Emergency Medicine,118442,Home,0,Pennsylvania
139583,19123-2348,DO-M,Philadelphia,PA,2004,38,Emergency Medicine,118453,Home,0,Pennsylvania
50965,18034-9623,DO-M,Center Valley,PA,1989,50,Emergency Medicine,118453,Home,0,Pennsylvania
171781,16505-1839,DO-M,Erie,PA,2010,30,Emergency Medicine,118467,Home,1,Pennsylvania
45048,19020-3815,DO-M,Bensalem,PA,1985,54,Emergency Medicine,118453,Home,0,Pennsylvania
44880,19380-6410,DO-M,West Chester,PA,1985,56,Emergency Medical Services,118453,Home,0,Pennsylvania
55658,15208-2819,DO-M,Pittsburgh,PA,1991,48,Emergency Medical Services,118453,Business,0,Pennsylvania
159332,16506-5254,DO-M,Erie,PA,2008,49,Emergency Medical Services,118467,Home,2,Pennsylvania
70664,19129-1781,DO-M,Philadelphia,PA,1998,51,Endocrinology,118453,Home,0,Pennsylvania
35797,19131-1633,DO-M,Philadelphia,PA,1978,61,Endocrinology,118445,Business,0,Pennsylvania
40342,17756-1415,DO-M,Muncy,PA,1980,70,Endocrinology,118453,Home,14,Pennsylvania
143622,16509-8103,DO-M,Erie,PA,2007,37,Endocrinology,118467,Home,1,Pennsylvania
38023,19047-1845,DO-M,Langhorne,PA,1981,59,Endocrinology,118447,Business,0,Pennsylvania
143682,17821-8417,DO-M,Danville,PA,2005,38,Endocrinology,118467,Home,0,Pennsylvania
145649,17201-4231,DO-M,Chambersburg,PA,2005,36,Endocrinology,118457,Business,3,Pennsylvania
40606,18103-6230,DO-M,Allentown,PA,1982,58,Endocrinology,118453,Business,0,Pennsylvania
166009,15217-1666,DO-M,Pittsburgh,PA,2009,30,Epidemiology,118458,Home,1,Pennsylvania
183407,19123-1401,DO-M,Philadelphia,PA,2012,30,Family Medicine/Emergency Med,182613,Home,5,Pennsylvania
177922,19114-4236,DO-M,Philadelphia,PA,2011,28,Family Medicine/Emergency Med,118453,Home,5,Pennsylvania
176680,18974-4716,DO-M,Warminster,PA,2011,32,Family Medicine/Emergency Med,118467,Home,5,Pennsylvania
181477,19007-6002,DO-M,Tullytown,PA,2011,30,Family Medicine/Emergency Med,118441,Home,5,Pennsylvania
185488,19147-3436,DO-M,Philadelphia,PA,2012,29,Family Medicine/Emergency Med,118469,Home,5,Pennsylvania
74658,16001-8596,DO-M,Butler,PA,2000,40,Family Medicine/Emergency Med,118445,Home,0,Pennsylvania
170685,18017-4204,DO-M,Bethlehem,PA,2010,29,Family Medicine/Emergency Med,118453,Business,2,Pennsylvania
178651,19440-4132,DO-M,Hatfield,PA,2011,33,Family Medicine/Emergency Med,118459,Home,5,Pennsylvania
176515,19114-2007,DO-M,Philadelphia,PA,2011,32,Family Medicine/Emergency Med,118448,Home,5,Pennsylvania
44948,16502-2716,DO-M,Erie,PA,1985,54,Family Medicine/Emergency Med,118453,Business,0,Pennsylvania
178814,19046-1025,DO-M,Jenkintown,PA,2011,31,Family Medicine/Emergency Med,118462,Home,5,Pennsylvania
149445,16301-1283,DO-M,Oil City,PA,2007,41,Family Medicine/Emergency Med,118467,Home,0,Pennsylvania
170711,19114-3513,DO-M,Philadelphia,PA,2010,33,Family Medicine/Emergency Med,118453,Home,1,Pennsylvania
49093,19311-1435,DO-M,Avondale,PA,1988,58,Family Medicine/Emergency Med,118453,Home,0,Pennsylvania
183760,19147-3101,DO-M,Philadelphia,PA,2012,27,Family Medicine/Emergency Med,118448,Home,5,Pennsylvania
140747,16301-1283,DO-M,Oil City,PA,2004,43,Family Medicine/Emergency Med,118467,Home,0,Pennsylvania
167830,19103-1429,DO-M,Philadelphia,PA,2010,32,Family Medicine/Emergency Med,118453,Home,1,Pennsylvania
156636,18015-5139,DO-M,Bethlehem,PA,2007,38,Family Medicine Occupational & Environmental Med,118453,Home,2,Pennsylvania
165447,15116-1261,DO-M,Glenshaw,PA,2009,54,Family Medicine Occupational & Environmental Med,118467,Home,2,Pennsylvania
170808,18951-1008,DO-M,Quakertown,PA,2010,32,Family Medicine/OMT,118453,Home,2,Pennsylvania
70668,19138-0226,DO-M,Philadelphia,PA,1998,61,Family Medicine/OMT,118453,Business,0,Pennsylvania
153612,16412-1097,DO-M,Edinboro,PA,2007,34,Family Medicine/OMT,118467,Home,0,Pennsylvania
121672,18045-3112,DO-M,Easton,PA,2002,37,Family Medicine/OMT,118453,Home,0,Pennsylvania
85248,18062-8857,DO-M,Macungie,PA,2002,48,Family Medicine/OMT,118462,Home,0,Pennsylvania
186476,15001-4625,DO-M,Aliquippa,PA,2012,29,Family Medicine/OMT,118453,Home,5,Pennsylvania
36750,19021-6252,DO-M,Croydon,PA,1979,69,Family Medicine/OMT,118453,Home,14,Pennsylvania
85812,15202-2843,DO-M,Pittsburgh,PA,2002,39,Family Medicine/OMT,118467,Home,0,Pennsylvania
59597,19057-1520,DO-M,Levittown,PA,1993,46,Family Medicine/OMT,118453,Business,0,Pennsylvania
85701,16150-1826,DO-M,Sharpsville,PA,2002,46,Family Medicine/OMT,118465,Home,0,Pennsylvania
32076,17545-2408,DO-M,Manheim,PA,1973,65,Family Medicine/OMT,118445,Business,0,Pennsylvania
121679,16365-3446,DO-M,Warren,PA,2002,38,Family Medicine/OMT,118453,Home,0,Pennsylvania
165374,16233-5139,DO-M,Leeper,PA,2009,30,Family Medicine/OMT,118467,Home,3,Pennsylvania
171628,18840-1625,DO-M,Sayre,PA,2010,29,Family Medicine/OMT,118467,Business,2,Pennsylvania
167593,15234-2279,DO-M,Pittsburgh,PA,2009,30,Family Medicine/OMT,118453,Home,3,Pennsylvania
